#Id	X	Y
0	118.84612470900	31.73348696860
1	118.84795203400	31.73258580370
2	118.84802164300	31.73308918120
3	118.84866414700	31.73296656470
4	118.84729231500	31.73411076250
5	118.85363668800	31.73562529660
6	118.85461796200	31.73702031910
7	118.85526334100	31.73649502350
8	118.85713915200	31.73749795830
9	118.85555117600	31.73852293970
10	118.85910878600	31.74042347660
11	118.85819400100	31.73894310810
12	118.85871442400	31.73833654180
13	118.85850730500	31.73774798520
14	118.85926280100	31.73756067050
15	118.85930622100	31.73813857430
16	118.85948748500	31.73875351990
17	118.85996174200	31.73794028770
18	118.85975565400	31.73752422330
19	118.85913829700	31.73688866070
20	118.85980771700	31.73598750760
21	118.86011908600	31.73702742660
22	118.86051165700	31.73649079590
23	118.86057712000	31.73494153790
24	118.86135224700	31.73534172960
25	118.86129290400	31.73471762960
26	118.86120973200	31.73408391470
27	118.86195839800	31.73451312620
28	118.86193085700	31.73506697740
29	118.86030371000	31.73748230720
30	118.86267160100	31.73210765560
31	118.86338269500	31.73256609470
32	118.86320627200	31.73138238010
33	118.86336115500	31.73193762940
34	118.86411004500	31.73235714280
35	118.86405264800	31.73165024720
36	118.86478887200	31.73245921760
37	118.86498418600	31.73333330260
38	118.86460348200	31.73383382580
39	118.86422981500	31.73433691500
40	118.86387801400	31.73482835010
41	118.86353107100	31.73526905680
42	118.86278190400	31.73565717170
43	118.86205935800	31.73558440030
44	118.86143188300	31.73594825690
45	118.86108962500	31.73639903280
46	118.86070933700	31.73693268390
47	118.86377900700	31.73060253700
48	118.86454695200	31.73097451150
49	118.86445454500	31.73045969910
50	118.86433087800	31.72986496470
51	118.86504556400	31.73029026730
52	118.86271782300	31.74048062690
53	118.86343967700	31.74086656320
54	118.86282998800	31.74102313820
55	118.86337223100	31.74028034280
56	118.86388217100	31.73957278660
57	118.86418352900	31.74018233310
58	118.86209305400	31.74201769400
59	118.86509524700	31.74362145980
60	118.86710684100	31.74364932950
61	118.86735442300	31.74295953810
62	118.86909969300	31.74341139720
63	118.86895382900	31.74273666040
64	118.86987607800	31.74322789720
65	118.86939893300	31.74405259430
66	118.87085185800	31.74482936270
67	118.87182057400	31.74534725860
68	118.87158490000	31.74473433070
69	118.87106091000	31.74541711670
70	118.86833892900	31.74535419670
71	118.87808458900	31.75055875460
72	118.85998140400	31.73657319840
73	118.84530632994	31.73321517764
74	118.87893974840	31.75119040714
